source_row_id,vendor_id,pickup_at,dropoff_at,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,cbd_congestion_fee
row-42558,"Curb Mobility, LLC",2025-01-17T17:26:43Z,2025-01-17T17:38:58Z,1.0,1.38,Standard rate,N,Manhattan (Union Sq),Manhattan (West Chelsea/Hudson Yards),Credit card,12.1,2.5,0.5,3.87,0.0,1.0,23.22,2.5,0.0,0.75
row-42559,"Curb Mobility, LLC",2025-01-29T20:02:22Z,2025-01-29T20:13:50Z,1.0,1.93,Standard rate,N,Manhattan (West Chelsea/Hudson Yards),Manhattan (Midtown North),Credit card,12.8,2.5,0.5,6.01,0.0,1.0,26.06,2.5,0.0,0.75
row-42560,"Curb Mobility, LLC",2025-01-18T19:52:31Z,2025-01-18T19:58:36Z,1.0,1.22,Standard rate,N,Manhattan (Midtown Center),Manhattan (Lenox Hill West),Credit card,8.6,0.0,0.5,3.34,0.0,1.0,16.69,2.5,0.0,0.75
row-42561,"Curb Mobility, LLC",2025-01-14T11:59:11Z,2025-01-14T12:13:46Z,2.0,1.86,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Midtown East),Credit card,14.2,0.0,0.5,3.79,0.0,1.0,22.74,2.5,0.0,0.75
row-42562,"Curb Mobility, LLC",2025-01-19T19:24:29Z,2025-01-19T19:35:07Z,2.0,1.36,Standard rate,N,Manhattan (Financial District North),Manhattan (TriBeCa/Civic Center),Credit card,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
row-42563,"Curb Mobility, LLC",2025-01-19T20:20:56Z,2025-01-19T20:35:13Z,,2.35,Unknown Ratecode,,Manhattan (Midtown South),Manhattan (SoHo),Flex Fare trip,18.74,0.0,0.5,0.0,0.0,1.0,23.49,,,0.75
row-42564,"Curb Mobility, LLC",2025-01-17T17:08:49Z,2025-01-17T17:23:46Z,1.0,2.49,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Clinton West),Credit card,16.3,2.5,0.5,4.71,0.0,1.0,28.26,2.5,0.0,0.75
row-42565,"Curb Mobility, LLC",2025-01-21T19:41:59Z,2025-01-21T19:51:47Z,1.0,1.11,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Upper East Side South),Credit card,10.0,2.5,0.5,4.13,0.0,1.0,20.63,2.5,0.0,0.0
row-42566,"Creative Mobile Technologies, LLC",2025-01-02T18:51:48Z,2025-01-02T18:55:05Z,1.0,0.5,Standard rate,N,Manhattan (Meatpacking/West Village West),Manhattan (Meatpacking/West Village West),Credit card,5.1,5.0,0.5,2.3,0.0,1.0,13.9,2.5,0.0,0.0
row-42567,"Curb Mobility, LLC",2025-01-01T11:48:00Z,2025-01-01T11:55:00Z,,0.83,Unknown Ratecode,,Manhattan (East Chelsea),Manhattan (West Chelsea/Hudson Yards),Flex Fare trip,8.82,0.0,0.5,0.0,0.0,1.0,12.82,,,0.0
row-42568,"Curb Mobility, LLC",2025-01-27T20:22:17Z,2025-01-27T20:28:04Z,1.0,0.93,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Clinton East),Credit card,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75
row-42569,"Creative Mobile Technologies, LLC",2025-01-28T09:00:35Z,2025-01-28T09:10:52Z,1.0,1.1,Standard rate,N,Manhattan (East Harlem South),Manhattan (Upper East Side North),Credit card,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2.5,0.0,0.0
row-42570,"Curb Mobility, LLC",2025-01-18T02:51:49Z,2025-01-18T03:02:54Z,,1.93,Unknown Ratecode,,Manhattan (Lower East Side),Manhattan (Seaport),Flex Fare trip,7.71,0.0,0.5,0.0,0.0,1.0,12.46,,,0.75
row-42571,"Curb Mobility, LLC",2025-01-11T17:50:17Z,2025-01-11T17:54:02Z,3.0,0.27,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Upper West Side South),Credit card,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,0.0
row-42572,"Creative Mobile Technologies, LLC",2025-01-07T14:13:17Z,2025-01-07T14:21:28Z,1.0,1.2,Standard rate,N,Manhattan (SoHo),Manhattan (Battery Park City),Credit card,8.6,3.25,0.5,2.65,0.0,1.0,16.0,2.5,0.0,0.75
row-42573,"Creative Mobile Technologies, LLC",2025-01-18T11:57:10Z,2025-01-18T12:01:16Z,0.0,0.5,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Upper East Side North),Credit card,5.8,2.5,0.5,1.95,0.0,1.0,11.75,2.5,0.0,0.0
row-42574,"Curb Mobility, LLC",2025-01-13T18:16:55Z,2025-01-13T18:59:02Z,1.0,17.76,JFK,N,Queens (JFK Airport),Manhattan (East Chelsea),Credit card,70.0,5.0,0.5,17.34,6.94,1.0,105.78,2.5,1.75,0.75
row-42575,"Curb Mobility, LLC",2025-01-09T04:27:18Z,2025-01-09T04:47:52Z,1.0,11.29,Standard rate,N,Queens (JFK Airport),Queens (Elmhurst),Cash,45.0,1.0,0.5,0.0,0.0,1.0,49.25,0.0,1.75,0.0
row-42576,"Curb Mobility, LLC",2025-01-21T08:06:40Z,2025-01-21T08:12:56Z,1.0,1.23,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Upper West Side North),Credit card,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
row-42577,Unknown Vendor,2025-01-15T21:29:45Z,2025-01-15T21:38:46Z,5.0,1.93,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Yorkville West),Credit card,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75
row-42578,"Curb Mobility, LLC",2025-01-14T14:51:57Z,2025-01-14T15:02:05Z,2.0,0.98,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Lenox Hill West),Credit card,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
row-42579,"Creative Mobile Technologies, LLC",2025-01-15T13:30:50Z,2025-01-15T13:43:57Z,1.0,0.7,Standard rate,N,Manhattan (Midtown North),Manhattan (Midtown East),Credit card,10.7,3.25,0.5,3.85,0.0,1.0,19.3,2.5,0.0,0.75
row-42580,"Curb Mobility, LLC",2025-01-03T06:40:46Z,2025-01-03T06:51:27Z,1.0,2.01,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Lincoln Square West),Dispute,12.8,0.0,0.5,0.0,0.0,1.0,16.8,2.5,0.0,0.0
row-42581,"Curb Mobility, LLC",2025-01-14T11:50:07Z,2025-01-14T11:59:14Z,1.0,0.38,Standard rate,N,Manhattan (West Chelsea/Hudson Yards),Manhattan (West Chelsea/Hudson Yards),Credit card,9.3,0.0,0.5,4.21,0.0,1.0,18.26,2.5,0.0,0.75
row-42582,"Curb Mobility, LLC",2025-01-27T16:38:55Z,2025-01-27T16:46:48Z,5.0,0.92,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Upper West Side South),Credit card,9.3,2.5,0.5,1.0,0.0,1.0,16.8,2.5,0.0,0.0
row-42583,"Curb Mobility, LLC",2025-01-17T23:58:04Z,2025-01-18T00:11:15Z,2.0,1.98,Standard rate,N,Manhattan (Clinton East),Manhattan (Flatiron),Cash,13.5,1.0,0.5,0.0,0.0,1.0,19.25,2.5,0.0,0.75
row-42584,"Curb Mobility, LLC",2025-01-14T13:43:51Z,2025-01-14T13:52:31Z,1.0,1.27,Standard rate,N,Manhattan (Manhattan Valley),Manhattan (Upper West Side South),Credit card,10.7,0.0,0.5,3.67,0.0,1.0,18.37,2.5,0.0,0.0
row-42585,"Curb Mobility, LLC",2025-01-15T14:59:33Z,2025-01-15T15:41:42Z,1.0,11.0,Standard rate,N,Manhattan (Upper West Side South),Brooklyn (Boerum Hill),Credit card,48.5,0.0,0.5,10.5,0.0,1.0,63.0,2.5,0.0,0.0
row-42586,"Curb Mobility, LLC",2025-01-17T19:29:05Z,2025-01-17T19:43:35Z,1.0,2.15,Standard rate,N,Manhattan (Gramercy),Manhattan (TriBeCa/Civic Center),Credit card,14.9,2.5,0.5,4.43,0.0,1.0,26.58,2.5,0.0,0.75
row-42587,"Curb Mobility, LLC",2025-01-06T09:23:46Z,2025-01-06T09:36:39Z,1.0,1.93,Standard rate,N,Manhattan (Kips Bay),Manhattan (Lenox Hill East),Cash,13.5,0.0,0.5,0.0,0.0,1.0,18.25,2.5,0.0,0.75
row-42588,"Creative Mobile Technologies, LLC",2025-01-18T13:59:16Z,2025-01-18T14:01:11Z,2.0,0.4,Standard rate,N,Manhattan (Lincoln Square West),Manhattan (Lincoln Square West),Credit card,4.4,2.5,0.5,1.65,0.0,1.0,10.05,2.5,0.0,0.0
row-42589,"Curb Mobility, LLC",2025-01-14T19:20:57Z,2025-01-14T19:39:54Z,1.0,2.05,Standard rate,N,Manhattan (Midtown East),Manhattan (Penn Station/Madison Sq West),Credit card,17.7,2.5,0.5,4.99,0.0,1.0,29.94,2.5,0.0,0.75
row-42590,"Curb Mobility, LLC",2025-01-14T16:04:14Z,2025-01-14T16:14:59Z,1.0,1.38,Standard rate,N,Manhattan (Greenwich Village South),Manhattan (East Chelsea),Credit card,11.4,2.5,0.5,3.73,0.0,1.0,22.38,2.5,0.0,0.75
row-42591,"Curb Mobility, LLC",2025-01-16T14:28:05Z,2025-01-16T14:31:18Z,1.0,0.91,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Upper West Side South),Credit card,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,0.0
row-42592,"Curb Mobility, LLC",2025-01-28T06:56:41Z,2025-01-28T07:06:28Z,2.0,1.54,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Lincoln Square East),Dispute,-11.4,0.0,-0.5,0.0,0.0,-1.0,-16.15,-2.5,0.0,-0.75
row-42593,"Curb Mobility, LLC",2025-01-29T22:47:00Z,2025-01-29T23:00:00Z,,2.04,Unknown Ratecode,,Manhattan (Midtown East),Manhattan (Flatiron),Flex Fare trip,12.48,0.0,0.5,0.0,0.0,1.0,17.23,,,0.75
row-42594,"Curb Mobility, LLC",2025-01-30T20:57:59Z,2025-01-30T21:03:53Z,1.0,0.92,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Upper East Side South),Credit card,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75
row-42595,"Curb Mobility, LLC",2025-01-08T20:43:14Z,2025-01-08T20:51:28Z,1.0,1.34,Standard rate,N,Manhattan (West Village),Manhattan (TriBeCa/Civic Center),Credit card,10.0,1.0,0.5,2.84,0.0,1.0,18.59,2.5,0.0,0.75
row-42596,"Curb Mobility, LLC",2025-01-26T09:46:03Z,2025-01-26T09:55:42Z,1.0,1.99,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Upper East Side North),Invalid Payment (Dispute/Test),12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,0.0
row-42597,"Curb Mobility, LLC",2025-01-10T21:02:57Z,2025-01-10T21:10:10Z,1.0,1.16,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Kips Bay),Cash,8.6,1.0,0.5,0.0,0.0,1.0,14.35,2.5,0.0,0.75
row-42598,"Curb Mobility, LLC",2025-01-16T18:31:15Z,2025-01-16T18:37:47Z,1.0,0.7,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Lincoln Square East),Credit card,7.9,2.5,0.5,0.0,0.0,1.0,14.4,2.5,0.0,0.0
row-42599,"Curb Mobility, LLC",2025-01-14T18:35:03Z,2025-01-14T18:53:46Z,1.0,4.53,Standard rate,N,Manhattan (Upper East Side North),Manhattan (East Village),Credit card,23.3,2.5,0.5,6.11,0.0,1.0,36.66,2.5,0.0,0.75
row-42600,"Curb Mobility, LLC",2025-01-12T18:17:35Z,2025-01-12T18:21:03Z,1.0,0.76,Standard rate,N,Manhattan (Yorkville East),Manhattan (Yorkville West),Credit card,5.8,0.0,0.5,1.0,0.0,1.0,10.8,2.5,0.0,0.0
row-42601,"Curb Mobility, LLC",2025-01-06T15:59:15Z,2025-01-06T16:50:40Z,1.0,18.67,JFK,N,Queens (JFK Airport),Manhattan (Yorkville East),Credit card,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75,0.0
row-42602,"Curb Mobility, LLC",2025-01-06T22:15:24Z,2025-01-06T22:26:56Z,2.0,2.03,Standard rate,N,Manhattan (World Trade Center),Manhattan (Lower East Side),Credit card,13.5,1.0,0.5,3.85,0.0,1.0,23.1,2.5,0.0,0.75
row-42603,"Curb Mobility, LLC",2025-01-21T14:02:03Z,2025-01-21T14:05:46Z,1.0,0.56,Standard rate,N,Manhattan (Gramercy),Manhattan (Murray Hill),Cash,5.8,0.0,0.5,0.0,0.0,1.0,10.55,2.5,0.0,0.75
row-42604,"Curb Mobility, LLC",2025-01-08T08:27:43Z,2025-01-08T08:35:08Z,1.0,1.15,Standard rate,N,Manhattan (Central Harlem North),Manhattan (East Harlem North),Credit card,9.3,0.0,0.5,2.0,0.0,1.0,12.8,0.0,0.0,0.0
row-42605,"Curb Mobility, LLC",2025-01-04T08:44:38Z,2025-01-04T08:49:06Z,1.0,1.03,Standard rate,N,Manhattan (Yorkville West),Manhattan (East Harlem South),Credit card,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
row-42606,"Curb Mobility, LLC",2025-01-18T18:55:17Z,2025-01-18T19:06:05Z,,1.27,Unknown Ratecode,,Manhattan (Midtown East),Manhattan (Midtown South),Flex Fare trip,10.12,0.0,0.5,0.0,0.0,1.0,14.87,,,0.75
row-42607,"Curb Mobility, LLC",2025-01-07T09:39:05Z,2025-01-07T09:49:21Z,1.0,1.27,Standard rate,N,Manhattan (Midtown East),Manhattan (Upper East Side North),Credit card,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
row-42608,"Curb Mobility, LLC",2025-01-02T10:00:11Z,2025-01-02T10:07:48Z,4.0,1.34,Standard rate,N,Manhattan (Hudson Sq),Manhattan (TriBeCa/Civic Center),Credit card,9.3,0.0,0.5,3.99,0.0,1.0,17.29,2.5,0.0,0.0
row-42609,"Curb Mobility, LLC",2025-01-07T21:30:19Z,2025-01-07T21:42:12Z,2.0,1.5,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Midtown East),Cash,12.8,1.0,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75
row-42610,"Curb Mobility, LLC",2025-01-03T10:00:28Z,2025-01-03T10:21:43Z,2.0,-2.5,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Midtown South),Credit card,36.6,5.0,0.5,5.0,6.94,1.0,59.29,2.5,1.75,0.0
row-42611,"Creative Mobile Technologies, LLC",2025-01-01T16:56:11Z,2025-01-01T17:06:06Z,1.0,1.8,Standard rate,N,Manhattan (East Chelsea),Manhattan (Meatpacking/West Village West),Credit card,11.4,2.5,0.5,2.5,0.0,1.0,17.9,2.5,0.0,0.0
row-42612,"Creative Mobile Technologies, LLC",2025-01-07T17:41:03Z,2025-01-07T18:00:22Z,2.0,3.2,Standard rate,N,Manhattan (Greenwich Village South),Unknown (nan),Credit card,19.1,5.75,0.5,2.0,0.0,1.0,28.35,2.5,0.0,0.75
row-42613,"Curb Mobility, LLC",2025-01-24T22:45:14Z,2025-01-24T23:00:09Z,1.0,2.32,Standard rate,N,Manhattan (Midtown Center),Manhattan (Lenox Hill West),Credit card,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
row-42614,"Curb Mobility, LLC",2025-01-26T18:53:12Z,2025-01-26T19:12:40Z,,3.2,Unknown Ratecode,,Manhattan (Alphabet City),Manhattan (West Chelsea/Hudson Yards),Flex Fare trip,20.89,0.0,0.5,0.0,0.0,1.0,25.64,,,0.75
row-42615,"Creative Mobile Technologies, LLC",2025-01-15T06:36:24Z,2025-01-15T06:53:34Z,,3.9,Unknown Ratecode,,Brooklyn (Bedford),Manhattan (Two Bridges/Seward Park),Flex Fare trip,23.89,0.0,0.5,0.0,0.0,1.0,28.64,,,0.75
row-42616,"Curb Mobility, LLC",2025-01-12T10:28:33Z,2025-01-12T10:40:52Z,1.0,4.55,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (East Village),Dispute,21.2,0.0,0.5,0.0,0.0,1.0,25.95,2.5,0.0,0.75
row-42617,"Curb Mobility, LLC",2025-01-23T11:04:03Z,2025-01-23T11:10:15Z,1.0,0.78,Standard rate,N,Manhattan (Flatiron),Manhattan (Midtown South),Credit card,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
row-42618,"Curb Mobility, LLC",2025-01-13T00:03:33Z,2025-01-13T00:13:52Z,1.0,1.98,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Upper East Side South),Credit card,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0,0.0
row-42619,"Curb Mobility, LLC",2025-01-28T18:42:37Z,2025-01-28T19:08:52Z,2.0,3.09,Standard rate,N,Manhattan (Gramercy),Manhattan (Upper East Side North),Credit card,24.0,2.5,0.5,7.81,0.0,1.0,39.06,2.5,0.0,0.75
row-42620,"Curb Mobility, LLC",2025-01-09T20:32:53Z,2025-01-09T20:36:53Z,1.0,0.66,Standard rate,N,Manhattan (Murray Hill),Manhattan (Murray Hill),Credit card,5.8,1.0,0.5,2.31,0.0,1.0,13.86,2.5,0.0,0.75
row-42621,"Creative Mobile Technologies, LLC",2025-01-09T21:59:12Z,2025-01-09T21:59:58Z,1.0,0.0,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Sutton Place/Turtle Bay North),Dispute,3.0,4.25,0.5,0.0,0.0,1.0,8.75,2.5,0.0,0.75
row-42622,"Creative Mobile Technologies, LLC",2025-01-27T09:17:44Z,2025-01-27T09:33:41Z,1.0,1.8,Standard rate,N,Manhattan (Gramercy),Manhattan (Midtown East),Credit card,14.9,3.25,0.5,3.9,0.0,1.0,23.55,2.5,0.0,0.75
row-42623,"Curb Mobility, LLC",2025-01-05T21:35:00Z,2025-01-05T21:50:32Z,4.0,3.2,Standard rate,N,Manhattan (Garment District),Manhattan (TriBeCa/Civic Center),Credit card,17.7,1.0,0.5,3.52,0.0,1.0,26.97,2.5,0.0,0.75
row-42624,"Curb Mobility, LLC",2025-01-23T22:10:47Z,2025-01-23T22:14:44Z,2.0,1.14,Standard rate,N,Manhattan (Midtown East),Manhattan (Gramercy),Credit card,7.2,1.0,0.5,0.0,0.0,1.0,12.95,2.5,0.0,0.75
row-42625,"Creative Mobile Technologies, LLC",2025-01-04T19:26:52Z,2025-01-04T19:41:57Z,1.0,0.4,Standard rate,N,Manhattan (Midtown Center),Manhattan (Times Sq/Theatre District),Credit card,12.8,2.5,0.5,3.35,0.0,1.0,20.15,2.5,0.0,0.0
row-42626,"Curb Mobility, LLC",2025-01-10T21:51:58Z,2025-01-10T22:08:34Z,1.0,1.95,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Upper East Side South),Credit card,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
row-42627,"Curb Mobility, LLC",2025-01-15T13:40:58Z,2025-01-15T13:53:07Z,1.0,1.53,Standard rate,N,Manhattan (Union Sq),Manhattan (Midtown Center),Credit card,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
row-42628,"Curb Mobility, LLC",2025-01-26T09:51:46Z,2025-01-26T09:55:06Z,1.0,0.55,Standard rate,N,Manhattan (East Chelsea),Manhattan (West Chelsea/Hudson Yards),Cash,5.8,0.0,0.5,0.0,0.0,1.0,10.55,2.5,0.0,0.75
row-42629,"Curb Mobility, LLC",2025-01-29T17:19:30Z,2025-01-29T17:33:01Z,1.0,1.03,Standard rate,N,Manhattan (East Chelsea),Manhattan (Midtown Center),Credit card,12.8,2.5,0.5,2.0,0.0,1.0,22.05,2.5,0.0,0.75
row-42630,"Curb Mobility, LLC",2025-01-28T16:20:26Z,2025-01-28T16:32:16Z,1.0,1.32,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Midtown Center),Credit card,11.4,2.5,0.5,4.66,0.0,1.0,23.31,2.5,0.0,0.75
row-42631,"Curb Mobility, LLC",2025-01-15T11:56:40Z,2025-01-15T12:03:40Z,1.0,0.98,Standard rate,N,Manhattan (Greenwich Village South),Manhattan (West Village),Credit card,7.9,0.0,0.5,3.16,0.0,1.0,15.81,2.5,0.0,0.75
row-42632,"Curb Mobility, LLC",2025-01-30T11:47:56Z,2025-01-30T12:09:47Z,1.0,2.13,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Sutton Place/Turtle Bay North),Credit card,19.8,0.0,0.5,4.76,0.0,1.0,28.56,2.5,0.0,0.0
row-42633,"Curb Mobility, LLC",2025-01-18T11:40:40Z,2025-01-18T11:46:43Z,1.0,1.25,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Yorkville East),Credit card,8.6,0.0,0.5,2.0,0.0,1.0,14.6,2.5,0.0,0.0
row-42634,"Curb Mobility, LLC",2025-01-31T10:22:12Z,2025-01-31T10:37:07Z,1.0,4.29,Standard rate,N,Queens (LaGuardia Airport),Queens (Old Astoria),Credit card,21.2,5.0,0.5,5.54,0.0,1.0,34.99,0.0,1.75,0.0
row-42635,"Creative Mobile Technologies, LLC",2025-01-09T14:06:47Z,2025-01-09T14:12:15Z,1.0,0.5,Standard rate,N,Manhattan (UN/Turtle Bay South),Manhattan (Murray Hill),Credit card,5.8,3.25,0.5,2.65,0.0,1.0,13.2,2.5,0.0,0.75
row-42636,"Curb Mobility, LLC",2025-01-30T07:48:13Z,2025-01-30T08:02:57Z,1.0,1.84,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper West Side North),Credit card,14.9,0.0,0.5,0.0,0.0,1.0,18.9,2.5,0.0,0.0
row-42637,"Curb Mobility, LLC",2025-01-14T19:24:21Z,2025-01-14T19:29:19Z,1.0,1.7,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Midtown Center),Credit card,8.6,2.5,0.5,2.0,0.0,1.0,17.85,2.5,0.0,0.75
row-42638,"Curb Mobility, LLC",2025-01-05T19:53:26Z,2025-01-05T20:11:31Z,1.0,5.32,Standard rate,N,Manhattan (Lower East Side),Manhattan (Upper East Side South),Credit card,25.4,0.0,0.5,6.03,0.0,1.0,36.18,2.5,0.0,0.75
row-42639,"Creative Mobile Technologies, LLC",2025-01-06T08:59:09Z,2025-01-06T09:08:44Z,1.0,-2.5,Standard rate,N,Manhattan (East Harlem South),Manhattan (Upper West Side South),Cash,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2.5,0.0,0.0
row-42640,"Curb Mobility, LLC",2025-01-16T20:59:12Z,2025-01-16T21:19:06Z,1.0,3.88,Standard rate,N,Manhattan (Times Sq/Theatre District),Queens (Sunnyside),Credit card,21.9,1.0,0.5,5.53,0.0,1.0,33.18,2.5,0.0,0.75
row-42641,"Curb Mobility, LLC",2025-01-15T14:08:49Z,2025-01-15T14:14:56Z,1.0,1.08,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Upper West Side North),Credit card,8.6,0.0,0.5,3.15,0.0,1.0,15.75,2.5,0.0,0.0
row-42642,"Creative Mobile Technologies, LLC",2025-01-29T18:14:07Z,2025-01-29T18:34:54Z,,2.2,Unknown Ratecode,,Manhattan (West Chelsea/Hudson Yards),Manhattan (Greenwich Village North),Flex Fare trip,18.37,0.0,0.5,0.0,0.0,1.0,23.12,,,0.75
row-42643,"Curb Mobility, LLC",2025-01-26T01:05:00Z,2025-01-26T01:38:14Z,,6.2,Unknown Ratecode,,Brooklyn (Brooklyn Heights),Brooklyn (Greenpoint),Flex Fare trip,22.55,0.0,0.5,0.0,0.0,1.0,24.05,,,0.0
row-42644,"Creative Mobile Technologies, LLC",2025-01-27T18:42:52Z,2025-01-27T18:55:44Z,1.0,1.7,Standard rate,N,Manhattan (Midtown North),Manhattan (Lenox Hill West),Credit card,13.5,5.75,0.5,3.25,0.0,1.0,24.0,2.5,0.0,0.75
row-42645,"Curb Mobility, LLC",2025-01-28T10:15:46Z,2025-01-28T10:31:09Z,1.0,6.1,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Seaport),Credit card,26.8,0.0,0.5,4.5,0.0,1.0,36.05,2.5,0.0,0.75
row-42646,"Curb Mobility, LLC",2025-01-28T15:25:16Z,2025-01-28T15:39:09Z,1.0,0.91,Standard rate,N,Manhattan (Gramercy),Manhattan (Little Italy/NoLiTa),Cash,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
row-42647,"Curb Mobility, LLC",2025-01-19T02:10:40Z,2025-01-19T02:22:34Z,2.0,2.01,Standard rate,N,Manhattan (East Village),Manhattan (TriBeCa/Civic Center),Credit card,13.5,1.0,0.5,3.85,0.0,1.0,23.1,2.5,0.0,0.75
row-42648,"Curb Mobility, LLC",2025-01-29T23:52:05Z,2025-01-30T00:07:05Z,1.0,2.74,Standard rate,N,Manhattan (Lincoln Square East),Queens (Long Island City/Queens Plaza),Credit card,16.3,1.0,0.5,2.0,0.0,1.0,24.05,2.5,0.0,0.75
row-42649,"Curb Mobility, LLC",2025-01-29T15:52:42Z,2025-01-29T15:57:38Z,2.0,0.79,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Clinton East),Credit card,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,0.0
row-42650,"Curb Mobility, LLC",2025-01-14T22:58:59Z,2025-01-14T23:10:13Z,2.0,1.37,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Lenox Hill West),No charge,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0.0
row-42651,"Curb Mobility, LLC",2025-01-21T18:13:02Z,2025-01-21T18:38:49Z,1.0,2.36,Standard rate,N,Manhattan (Midtown East),Manhattan (West Village),Credit card,21.9,2.5,0.5,5.83,0.0,1.0,34.98,2.5,0.0,0.75
row-42652,"Creative Mobile Technologies, LLC",2025-01-08T20:38:46Z,2025-01-08T21:08:02Z,1.0,18.6,JFK,N,Queens (JFK Airport),Manhattan (Yorkville East),Credit card,70.0,4.25,0.5,16.55,6.94,1.0,99.24,2.5,1.75,0.0
row-42653,"Creative Mobile Technologies, LLC",2025-01-05T10:53:45Z,2025-01-05T10:57:27Z,1.0,1.0,Standard rate,N,Manhattan (Murray Hill),Manhattan (Union Sq),Cash,7.2,3.25,0.5,0.0,0.0,1.0,11.95,2.5,0.0,0.75
row-42654,Unknown Vendor,2025-01-07T13:53:32Z,2025-01-07T14:06:18Z,1.0,1.6,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Midtown North),Credit card,11.4,3.25,0.5,3.25,0.0,1.0,19.4,2.5,0.0,0.75
row-42655,"Curb Mobility, LLC",2025-01-28T08:49:00Z,2025-01-28T08:59:00Z,,2.05,Unknown Ratecode,,Brooklyn (DUMBO/Vinegar Hill),Brooklyn (Clinton Hill),Flex Fare trip,14.79,0.0,0.5,0.0,0.0,1.0,16.29,,,0.0
row-42656,"Curb Mobility, LLC",2025-01-07T10:30:40Z,2025-01-07T10:46:19Z,3.0,1.67,Standard rate,N,Manhattan (Union Sq),Manhattan (Times Sq/Theatre District),Credit card,14.9,0.0,0.5,3.78,0.0,1.0,23.43,2.5,0.0,0.75
row-42657,"Curb Mobility, LLC",2025-01-15T10:03:41Z,2025-01-15T10:15:53Z,1.0,1.4,Standard rate,N,Manhattan (Murray Hill),Manhattan (Sutton Place/Turtle Bay North),Credit card,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
